FOLIO_I,FOLIO_INT,entidad,desc_ent,municipio,desc_mun,id_tortillas,tortillas,pa1_t,pa4_t,ponde_f,estrato,est_sel,upm,completa,region
2022_28009008,2022_28009008_02,28,28 TAMAULIPAS,009,009 CIUDAD MADERO,160,Tortillas de maiz de masa (comprada) o de tortillería,5,2,238116.528852709,3,283,2800900010546,1,2
2022_28009008,2022_28009008_02,28,28 TAMAULIPAS,009,009 CIUDAD MADERO,161,Tortillas de harina de trigo,9, ,238116.528852709,3,283,2800900010546,1,2
2022_28017006,2022_28017006_01,28,28 TAMAULIPAS,017,017 JAUMAVE,158,Tortillas de maiz de nixtamal (hecho en casa),2,4,47595.9192425911,1,281,2801700000158,1,2
2022_28017006,2022_28017006_01,28,28 TAMAULIPAS,017,017 JAUMAVE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,47595.9192425911,1,281,2801700000158,1,2
2022_28017006,2022_28017006_01,28,28 TAMAULIPAS,017,017 JAUMAVE,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,47595.9192425911,1,281,2801700000158,1,2
2022_28017006,2022_28017006_01,28,28 TAMAULIPAS,017,017 JAUMAVE,161,Tortillas de harina de trigo,9, ,47595.9192425911,1,281,2801700000158,1,2
2022_28017026,2022_28017026_04,28,28 TAMAULIPAS,017,017 JAUMAVE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,125055.654077935,1,281,2801700000158,1,2
2022_28017026,2022_28017026_04,28,28 TAMAULIPAS,017,017 JAUMAVE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,4,125055.654077935,1,281,2801700000158,1,2
2022_28017026,2022_28017026_04,28,28 TAMAULIPAS,017,017 JAUMAVE,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,125055.654077935,1,281,2801700000158,1,2
2022_28017026,2022_28017026_04,28,28 TAMAULIPAS,017,017 JAUMAVE,161,Tortillas de harina de trigo,9, ,125055.654077935,1,281,2801700000158,1,2
2022_28017028,2022_28017028_03,28,28 TAMAULIPAS,017,017 JAUMAVE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,30374.649003665,1,281,2801700000158,1,2
2022_28017028,2022_28017028_03,28,28 TAMAULIPAS,017,017 JAUMAVE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,30374.649003665,1,281,2801700000158,1,2
2022_28017028,2022_28017028_03,28,28 TAMAULIPAS,017,017 JAUMAVE,160,Tortillas de maiz de masa (comprada) o de tortillería,7,15,30374.649003665,1,281,2801700000158,1,2
2022_28017028,2022_28017028_03,28,28 TAMAULIPAS,017,017 JAUMAVE,161,Tortillas de harina de trigo,4,3,30374.649003665,1,281,2801700000158,1,2
2022_28018006,2022_28018006_02,28,28 TAMAULIPAS,018,018 JIMÉNEZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,105983.867561238,2,282,2801800010206,1,2
2022_28018006,2022_28018006_02,28,28 TAMAULIPAS,018,018 JIMÉNEZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,105983.867561238,2,282,2801800010206,1,2
2022_28018006,2022_28018006_02,28,28 TAMAULIPAS,018,018 JIMÉNEZ,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,105983.867561238,2,282,2801800010206,1,2
2022_28018006,2022_28018006_02,28,28 TAMAULIPAS,018,018 JIMÉNEZ,161,Tortillas de harina de trigo,1,6,105983.867561238,2,282,2801800010206,1,2
2022_28018012,2022_28018012_01,28,28 TAMAULIPAS,018,018 JIMÉNEZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,33739.7992732064,2,282,2801800010206,1,2
2022_28018012,2022_28018012_01,28,28 TAMAULIPAS,018,018 JIMÉNEZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,33739.7992732064,2,282,2801800010206,1,2
2022_28018012,2022_28018012_01,28,28 TAMAULIPAS,018,018 JIMÉNEZ,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,33739.7992732064,2,282,2801800010206,1,2
2022_28018012,2022_28018012_01,28,28 TAMAULIPAS,018,018 JIMÉNEZ,161,Tortillas de harina de trigo,9, ,33739.7992732064,2,282,2801800010206,1,2
2022_28018015,2022_28018015_04,28,28 TAMAULIPAS,018,018 JIMÉNEZ,158,Tortillas de maiz de nixtamal (hecho en casa),3,2,21947.5687281615,2,282,2801800010206,1,2
2022_28018015,2022_28018015_04,28,28 TAMAULIPAS,018,018 JIMÉNEZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,21947.5687281615,2,282,2801800010206,1,2
2022_28018015,2022_28018015_04,28,28 TAMAULIPAS,018,018 JIMÉNEZ,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,21947.5687281615,2,282,2801800010206,1,2
2022_28018015,2022_28018015_04,28,28 TAMAULIPAS,018,018 JIMÉNEZ,161,Tortillas de harina de trigo,1,3,21947.5687281615,2,282,2801800010206,1,2
2022_28027008,2022_28027008_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,371335.918089919,3,283,2802700010012,1,2
2022_28027008,2022_28027008_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,371335.918089919,3,283,2802700010012,1,2
2022_28027008,2022_28027008_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,160,Tortillas de maiz de masa (comprada) o de tortillería,4,5,371335.918089919,3,283,2802700010012,1,2
2022_28027008,2022_28027008_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,161,Tortillas de harina de trigo,9, ,371335.918089919,3,283,2802700010012,1,2
2022_28027010,2022_28027010_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,117097.909989586,3,283,2802700010012,1,2
2022_28027010,2022_28027010_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,117097.909989586,3,283,2802700010012,1,2
2022_28027010,2022_28027010_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,12,117097.909989586,3,283,2802700010012,1,2
2022_28027010,2022_28027010_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,161,Tortillas de harina de trigo,1,5,117097.909989586,3,283,2802700010012,1,2
2022_28027016,2022_28027016_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,277108.574912741,3,283,2802700010012,1,2
2022_28027016,2022_28027016_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),4,4,277108.574912741,3,283,2802700010012,1,2
2022_28027016,2022_28027016_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,160,Tortillas de maiz de masa (comprada) o de tortillería,3,4,277108.574912741,3,283,2802700010012,1,2
2022_28027016,2022_28027016_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,161,Tortillas de harina de trigo,9, ,277108.574912741,3,283,2802700010012,1,2
2022_28027017,2022_28027017_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,80592.4833875071,3,283,2802700010012,1,2
2022_28027017,2022_28027017_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,80592.4833875071,3,283,2802700010012,1,2
2022_28027017,2022_28027017_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,80592.4833875071,3,283,2802700010012,1,2
2022_28027017,2022_28027017_03,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,161,Tortillas de harina de trigo,9, ,80592.4833875071,3,283,2802700010012,1,2
2022_28027029,2022_28027029_01,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,99115.3440809415,3,283,2802700012502,1,2
2022_28027029,2022_28027029_01,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,99115.3440809415,3,283,2802700012502,1,2
2022_28027029,2022_28027029_01,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,160,Tortillas de maiz de masa (comprada) o de tortillería,3,10,99115.3440809415,3,283,2802700012502,1,2
2022_28027029,2022_28027029_01,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,161,Tortillas de harina de trigo,9, ,99115.3440809415,3,283,2802700012502,1,2
2022_28027037,2022_28027037_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,126890.315947968,3,283,2802700012502,1,2
2022_28027037,2022_28027037_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,126890.315947968,3,283,2802700012502,1,2
2022_28027037,2022_28027037_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,126890.315947968,3,283,2802700012502,1,2
2022_28027037,2022_28027037_02,28,28 TAMAULIPAS,027,027 NUEVO LAREDO,161,Tortillas de harina de trigo,9, ,126890.315947968,3,283,2802700012502,1,2
2022_28032029,2022_28032029_01,28,28 TAMAULIPAS,032,032 REYNOSA,158,Tortillas de maiz de nixtamal (hecho en casa),7,4,61801.5244789624,3,283,2803200014049,1,2
2022_28032029,2022_28032029_01,28,28 TAMAULIPAS,032,032 REYNOSA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,61801.5244789624,3,283,2803200014049,1,2
2022_28032029,2022_28032029_01,28,28 TAMAULIPAS,032,032 REYNOSA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,61801.5244789624,3,283,2803200014049,1,2
2022_28032029,2022_28032029_01,28,28 TAMAULIPAS,032,032 REYNOSA,161,Tortillas de harina de trigo,9, ,61801.5244789624,3,283,2803200014049,1,2
2022_28038007,2022_28038007_01,28,28 TAMAULIPAS,038,038 TAMPICO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,50648.740142652,3,283,2803800010942,1,2
2022_28038007,2022_28038007_01,28,28 TAMAULIPAS,038,038 TAMPICO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),4,7,50648.740142652,3,283,2803800010942,1,2
2022_28038007,2022_28038007_01,28,28 TAMAULIPAS,038,038 TAMPICO,160,Tortillas de maiz de masa (comprada) o de tortillería,5,6,50648.740142652,3,283,2803800010942,1,2
2022_28038007,2022_28038007_01,28,28 TAMAULIPAS,038,038 TAMPICO,161,Tortillas de harina de trigo,9, ,50648.740142652,3,283,2803800010942,1,2
2022_28038024,2022_28038024_02,28,28 TAMAULIPAS,038,038 TAMPICO,158,Tortillas de maiz de nixtamal (hecho en casa),3,3,83621.0816162368,3,283,2803800010942,1,2
2022_28038024,2022_28038024_02,28,28 TAMAULIPAS,038,038 TAMPICO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,83621.0816162368,3,283,2803800010942,1,2
2022_28038024,2022_28038024_02,28,28 TAMAULIPAS,038,038 TAMPICO,160,Tortillas de maiz de masa (comprada) o de tortillería,2,3,83621.0816162368,3,283,2803800010942,1,2
2022_28038024,2022_28038024_02,28,28 TAMAULIPAS,038,038 TAMPICO,161,Tortillas de harina de trigo,9, ,83621.0816162368,3,283,2803800010942,1,2
2022_28038024,2022_28038024_03,28,28 TAMAULIPAS,038,038 TAMPICO,158,Tortillas de maiz de nixtamal (hecho en casa),2,3,68159.9628121335,3,283,2803800010942,1,2
2022_28038024,2022_28038024_03,28,28 TAMAULIPAS,038,038 TAMPICO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,68159.9628121335,3,283,2803800010942,1,2
2022_28038024,2022_28038024_03,28,28 TAMAULIPAS,038,038 TAMPICO,160,Tortillas de maiz de masa (comprada) o de tortillería,1,5,68159.9628121335,3,283,2803800010942,1,2
2022_28038024,2022_28038024_03,28,28 TAMAULIPAS,038,038 TAMPICO,161,Tortillas de harina de trigo,2,4,68159.9628121335,3,283,2803800010942,1,2
2022_28038030,2022_28038030_01,28,28 TAMAULIPAS,038,038 TAMPICO,158,Tortillas de maiz de nixtamal (hecho en casa),1,5,168878.063197242,3,283,2803800010942,1,2
2022_28038030,2022_28038030_01,28,28 TAMAULIPAS,038,038 TAMPICO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,168878.063197242,3,283,2803800010942,1,2
2022_28038030,2022_28038030_01,28,28 TAMAULIPAS,038,038 TAMPICO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,168878.063197242,3,283,2803800010942,1,2
2022_28038030,2022_28038030_01,28,28 TAMAULIPAS,038,038 TAMPICO,161,Tortillas de harina de trigo,9, ,168878.063197242,3,283,2803800010942,1,2
2022_28041009,2022_28041009_01,28,28 TAMAULIPAS,041,041 VICTORIA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,163565.824910527,3,283,2804100011081,1,2
2022_28041009,2022_28041009_01,28,28 TAMAULIPAS,041,041 VICTORIA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,163565.824910527,3,283,2804100011081,1,2
2022_28041009,2022_28041009_01,28,28 TAMAULIPAS,041,041 VICTORIA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,163565.824910527,3,283,2804100011081,1,2
2022_28041009,2022_28041009_01,28,28 TAMAULIPAS,041,041 VICTORIA,161,Tortillas de harina de trigo,1,3,163565.824910527,3,283,2804100011081,1,2
2022_28041022,2022_28041022_03,28,28 TAMAULIPAS,041,041 VICTORIA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,40440.4778889823,3,283,2804100011081,1,2
2022_28041022,2022_28041022_03,28,28 TAMAULIPAS,041,041 VICTORIA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,2,40440.4778889823,3,283,2804100011081,1,2
2022_28041022,2022_28041022_03,28,28 TAMAULIPAS,041,041 VICTORIA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,40440.4778889823,3,283,2804100011081,1,2
2022_28041022,2022_28041022_03,28,28 TAMAULIPAS,041,041 VICTORIA,161,Tortillas de harina de trigo,9, ,40440.4778889823,3,283,2804100011081,1,2
2022_29007017,2022_29007017_07,29,29 TLAXCALA,007,007 EL CARMEN TEQUEXQUITLA,158,Tortillas de maiz de nixtamal (hecho en casa),2,6,45731.7228961316,2,292,2900700010071,1,5
2022_29007017,2022_29007017_07,29,29 TLAXCALA,007,007 EL CARMEN TEQUEXQUITLA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,45731.7228961316,2,292,2900700010071,1,5
2022_29007017,2022_29007017_07,29,29 TLAXCALA,007,007 EL CARMEN TEQUEXQUITLA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,45731.7228961316,2,292,2900700010071,1,5
2022_29007017,2022_29007017_07,29,29 TLAXCALA,007,007 EL CARMEN TEQUEXQUITLA,161,Tortillas de harina de trigo,9, ,45731.7228961316,2,292,2900700010071,1,5
2022_29013010,2022_29013010_01,29,29 TLAXCALA,013,013 HUAMANTLA,158,Tortillas de maiz de nixtamal (hecho en casa),4,6,14515.1038687395,1,291,2901300000079,1,5
2022_29013010,2022_29013010_01,29,29 TLAXCALA,013,013 HUAMANTLA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,14515.1038687395,1,291,2901300000079,1,5
2022_29013010,2022_29013010_01,29,29 TLAXCALA,013,013 HUAMANTLA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,14515.1038687395,1,291,2901300000079,1,5
2022_29013010,2022_29013010_01,29,29 TLAXCALA,013,013 HUAMANTLA,161,Tortillas de harina de trigo,9, ,14515.1038687395,1,291,2901300000079,1,5
2022_29013014,2022_29013014_01,29,29 TLAXCALA,013,013 HUAMANTLA,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,9576.61263365129,1,291,2901300000079,1,5
2022_29013014,2022_29013014_01,29,29 TLAXCALA,013,013 HUAMANTLA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,9576.61263365129,1,291,2901300000079,1,5
2022_29013014,2022_29013014_01,29,29 TLAXCALA,013,013 HUAMANTLA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,9576.61263365129,1,291,2901300000079,1,5
2022_29013014,2022_29013014_01,29,29 TLAXCALA,013,013 HUAMANTLA,161,Tortillas de harina de trigo,9, ,9576.61263365129,1,291,2901300000079,1,5
2022_29013015,2022_29013015_01,29,29 TLAXCALA,013,013 HUAMANTLA,158,Tortillas de maiz de nixtamal (hecho en casa),7,4,16609.9594349362,1,291,2901300000079,1,5
2022_29013015,2022_29013015_01,29,29 TLAXCALA,013,013 HUAMANTLA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,16609.9594349362,1,291,2901300000079,1,5
2022_29013015,2022_29013015_01,29,29 TLAXCALA,013,013 HUAMANTLA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,16609.9594349362,1,291,2901300000079,1,5
2022_29013015,2022_29013015_01,29,29 TLAXCALA,013,013 HUAMANTLA,161,Tortillas de harina de trigo,9, ,16609.9594349362,1,291,2901300000079,1,5
2022_29018005,2022_29018005_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,158,Tortillas de maiz de nixtamal (hecho en casa),7,2,24068.9926094044,2,292,2901800010018,1,5
2022_29018005,2022_29018005_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,24068.9926094044,2,292,2901800010018,1,5
2022_29018005,2022_29018005_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,24068.9926094044,2,292,2901800010018,1,5
2022_29018005,2022_29018005_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,161,Tortillas de harina de trigo,9, ,24068.9926094044,2,292,2901800010018,1,5
2022_29018008,2022_29018008_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,33495.4159613725,2,292,2901800010018,1,5
2022_29018008,2022_29018008_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,33495.4159613725,2,292,2901800010018,1,5
2022_29018008,2022_29018008_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,160,Tortillas de maiz de masa (comprada) o de tortillería,4,3,33495.4159613725,2,292,2901800010018,1,5
2022_29018008,2022_29018008_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,161,Tortillas de harina de trigo,9, ,33495.4159613725,2,292,2901800010018,1,5
2022_29018011,2022_29018011_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,85740.6255152475,2,292,2901800010018,1,5
2022_29018011,2022_29018011_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,85740.6255152475,2,292,2901800010018,1,5
2022_29018011,2022_29018011_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,85740.6255152475,2,292,2901800010018,1,5
2022_29018011,2022_29018011_02,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,161,Tortillas de harina de trigo,9, ,85740.6255152475,2,292,2901800010018,1,5
2022_29018018,2022_29018018_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,26237.9451821663,2,292,2901800010018,1,5
2022_29018018,2022_29018018_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,26237.9451821663,2,292,2901800010018,1,5
2022_29018018,2022_29018018_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,160,Tortillas de maiz de masa (comprada) o de tortillería,5,1,26237.9451821663,2,292,2901800010018,1,5
2022_29018018,2022_29018018_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,161,Tortillas de harina de trigo,9, ,26237.9451821663,2,292,2901800010018,1,5
2022_29018024,2022_29018024_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,158,Tortillas de maiz de nixtamal (hecho en casa),7,3,80084.8158382352,2,292,2901800010018,1,5
2022_29018024,2022_29018024_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,80084.8158382352,2,292,2901800010018,1,5
2022_29018024,2022_29018024_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,160,Tortillas de maiz de masa (comprada) o de tortillería,1,3,80084.8158382352,2,292,2901800010018,1,5
2022_29018024,2022_29018024_01,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,161,Tortillas de harina de trigo,9, ,80084.8158382352,2,292,2901800010018,1,5
2022_29018033,2022_29018033_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,31661.4239958818,2,292,2901800010018,1,5
2022_29018033,2022_29018033_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,31661.4239958818,2,292,2901800010018,1,5
2022_29018033,2022_29018033_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,31661.4239958818,2,292,2901800010018,1,5
2022_29018033,2022_29018033_03,29,29 TLAXCALA,018,018 CONTLA DE JUAN CUAMATZI,161,Tortillas de harina de trigo,9, ,31661.4239958818,2,292,2901800010018,1,5
2022_29031002,2022_29031002_01,29,29 TLAXCALA,031,031 TETLA DE LA SOLIDARIDAD,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,42286.6900716229,2,292,2903100010236,1,5
2022_29031002,2022_29031002_01,29,29 TLAXCALA,031,031 TETLA DE LA SOLIDARIDAD,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,42286.6900716229,2,292,2903100010236,1,5
2022_29031002,2022_29031002_01,29,29 TLAXCALA,031,031 TETLA DE LA SOLIDARIDAD,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,42286.6900716229,2,292,2903100010236,1,5
2022_29031002,2022_29031002_01,29,29 TLAXCALA,031,031 TETLA DE LA SOLIDARIDAD,161,Tortillas de harina de trigo,9, ,42286.6900716229,2,292,2903100010236,1,5
2022_29031009,2022_29031009_01,29,29 TLAXCALA,031,031 TETLA DE LA SOLIDARIDAD,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,34262.136945025,2,292,2903100010236,1,5
2022_29031009,2022_29031009_01,29,29 TLAXCALA,031,031 TETLA DE LA SOLIDARIDAD,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,34262.136945025,2,292,2903100010236,1,5
